VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,9/13/2017 16:59,9/13/2017 17:13,1,1.5,1,N,68,100,1,10.5,1,0.5,0,0,0.3,12.3
1,9/11/2017 23:52,9/11/2017 23:57,1,1,1,N,113,79,1,6,0.5,0.5,1.45,0,0.3,8.75
1,6/9/2017 13:16,6/9/2017 13:22,1,1,1,N,237,236,1,5.5,0,0.5,0.95,0,0.3,7.25
1,6/28/2017 22:57,6/28/2017 23:22,1,6.5,1,N,43,13,1,23,0.5,0.5,4.85,0,0.3,29.15
1,7/6/2017 9:52,7/6/2017 10:01,1,0.4,1,N,162,163,1,6.5,0,0.5,1.45,0,0.3,8.75
2,11/30/2017 8:41,11/30/2017 8:46,1,0.91,1,N,186,234,2,5.5,0,0.5,0,0,0.3,6.3
1,4/10/2017 17:46,4/10/2017 17:56,1,1.2,1,N,170,161,1,8,1,0.5,1.76,0,0.3,11.56
1,8/13/2017 15:12,8/13/2017 15:15,1,0.6,1,N,237,141,1,4,0,0.5,1.2,0,0.3,6
2,10/6/2017 17:41,10/6/2017 17:50,2,1.36,1,N,236,237,2,8.5,1,0.5,0,0,0.3,10.3
1,3/9/2017 22:03,3/9/2017 22:30,1,5.2,1,N,79,43,1,20.5,0.5,0.5,4.35,0,0.3,26.15
2,7/10/2017 17:14,7/10/2017 17:19,1,0.98,1,N,113,158,1,6,1,0.5,1.4,0,0.3,9.2
1,5/29/2017 13:29,5/29/2017 13:54,1,10.6,1,N,230,138,1,33,0,0.5,9.85,5.76,0.3,49.41
1,8/6/2017 11:12,8/6/2017 11:39,2,3.8,1,N,262,186,2,20,0,0.5,0,0,0.3,20.8
1,6/2/2017 8:29,6/2/2017 8:49,1,2.6,1,N,239,75,1,13.5,0,0.5,2.85,0,0.3,17.15
2,6/19/2017 10:49,6/19/2017 10:59,4,1.76,1,N,261,87,2,8.5,0,0.5,0,0,0.3,9.3
2,9/6/2017 15:17,9/6/2017 15:27,2,1.08,1,N,237,140,1,7.5,0,0.5,1,0,0.3,9.3
2,9/6/2017 22:43,9/6/2017 23:02,1,7.01,1,N,138,42,2,22.5,0.5,0.5,0,5.76,0.3,29.56
1,7/19/2017 13:48,7/19/2017 13:54,1,0.8,1,N,229,170,2,5.5,0,0.5,0,0,0.3,6.3
2,10/15/2017 18:24,10/15/2017 18:37,1,1.53,1,N,158,107,1,10,0,0.5,1,0,0.3,11.8
2,10/26/2017 6:07,10/26/2017 6:26,1,4.11,1,N,263,246,2,16.5,0,0.5,0,0,0.3,17.3
2,11/8/2017 17:23,11/8/2017 17:36,5,1.28,1,N,234,170,2,9.5,1,0.5,0,0,0.3,11.3
2,11/9/2017 22:57,11/9/2017 23:05,2,1.71,1,N,246,48,2,8,0.5,0.5,0,0,0.3,9.3
2,10/23/2017 18:53,10/23/2017 19:05,1,2.07,1,N,170,140,1,10,1,0.5,2.36,0,0.3,14.16
1,10/16/2017 13:44,10/16/2017 13:53,1,1.2,1,N,211,90,2,7.5,0,0.5,0,0,0.3,8.3
2,10/29/2017 13:07,10/29/2017 13:23,1,1.41,1,N,90,137,1,11,0,0.5,2.36,0,0.3,14.16
2,12/24/2017 9:39,12/24/2017 9:57,1,1.79,1,N,263,237,1,13,0,0.5,6,0,0.3,19.8
2,10/5/2017 16:16,10/5/2017 16:39,1,3.05,1,N,113,237,1,16,1,0.5,3.56,0,0.3,21.36
2,10/16/2017 19:43,10/16/2017 19:49,1,0.89,1,N,230,142,1,6,1,0.5,2.34,0,0.3,10.14
2,9/12/2017 20:21,9/12/2017 20:34,2,2.15,1,N,13,114,2,10.5,0.5,0.5,0,0,0.3,11.8
2,3/23/2017 1:17,3/23/2017 1:30,1,2.18,1,N,158,144,1,10,0.5,0.5,1,0,0.3,12.3
1,2/16/2017 0:11,2/16/2017 0:25,1,3.2,1,N,170,238,2,13,0.5,0.5,0,0,0.3,14.3
2,10/6/2017 9:43,10/6/2017 9:49,1,0.79,1,N,170,137,1,5.5,0,0.5,1,0,0.3,7.3
1,8/19/2017 10:25,8/19/2017 10:52,1,3.6,1,N,231,233,1,18.5,0,0.5,4.8,0,0.3,24.1
1,4/14/2017 18:44,4/14/2017 18:53,1,0.9,1,N,249,144,2,7,1,0.5,0,0,0.3,8.8
2,12/11/2017 11:55,12/11/2017 12:32,4,4.74,1,N,186,74,1,24.5,0,0.5,3,0,0.3,28.3
2,12/27/2017 15:53,12/27/2017 16:00,5,0.84,1,N,164,107,1,6.5,0,0.5,1.46,0,0.3,8.76
2,11/25/2017 11:40,11/25/2017 11:51,6,3.3,1,N,138,7,1,12,0,0.5,2.56,0,0.3,15.36
1,8/13/2017 2:29,8/13/2017 2:30,1,0.1,1,N,239,239,1,3,0.5,0.5,0.85,0,0.3,5.15
1,7/9/2017 0:31,7/9/2017 0:41,1,2.4,1,N,25,195,1,10,0.5,0.5,2.25,0,0.3,13.55
1,5/1/2017 11:20,5/1/2017 11:45,1,1.4,1,N,143,161,1,15.5,0,0.5,1.5,0,0.3,17.8
1,12/20/2017 15:48,12/20/2017 15:55,1,1,1,N,249,90,1,6.5,0,0.5,2.15,0,0.3,9.45
2,5/24/2017 22:00,5/24/2017 22:14,1,2.16,1,N,4,137,1,11,0.5,0.5,3.08,0,0.3,15.38
2,2/1/2017 22:30,2/1/2017 22:46,5,2.26,1,N,234,141,1,12.5,0.5,0.5,2.08,0,0.3,15.88
1,9/6/2017 21:04,9/6/2017 21:29,2,6.4,1,N,236,158,1,23,0.5,0.5,3.7,0,0.3,28
2,10/2/2017 14:14,10/2/2017 14:34,1,8.76,1,N,170,138,1,26,0,0.5,8.14,5.76,0.3,40.7
2,5/18/2017 20:26,5/18/2017 20:32,1,0.85,1,N,234,114,1,5.5,0.5,0.5,1.7,0,0.3,8.5
2,11/2/2017 23:22,11/2/2017 23:22,1,0,1,N,107,107,1,2.5,0.5,0.5,0.76,0,0.3,4.56
2,6/12/2017 15:10,6/12/2017 15:42,4,3.85,1,N,263,100,2,21,0,0.5,0,0,0.3,21.8
2,6/11/2017 18:19,6/11/2017 18:25,1,0.78,1,N,107,164,1,5.5,0,0.5,1,0,0.3,7.3
1,3/5/2017 11:56,3/5/2017 12:06,2,3.3,1,N,261,54,1,11.5,0,0.5,3.55,5.54,0.3,21.39
2,11/14/2017 7:08,11/14/2017 7:09,1,0.65,1,N,170,234,1,4,0,0.5,1.2,0,0.3,6
2,5/7/2017 0:45,5/7/2017 1:07,2,10.26,1,N,7,65,1,31,0.5,0.5,5,0,0.3,37.3
1,9/12/2017 19:13,9/12/2017 19:23,1,2.6,1,N,13,68,2,11,1,0.5,0,0,0.3,12.8
1,8/31/2017 18:24,8/31/2017 18:43,1,5.7,1,N,107,231,1,20,1,0.5,5.45,0,0.3,27.25
1,12/9/2017 19:15,12/9/2017 19:32,3,1.4,1,N,161,142,1,11,0,0.5,2.35,0,0.3,14.15
2,1/29/2017 12:14,1/29/2017 12:25,2,2.08,1,N,233,234,1,9.5,0,0.5,2.06,0,0.3,12.36
2,1/22/2017 6:38,1/22/2017 6:56,1,9.45,2,N,93,224,2,52,0,0.5,0,5.54,0.3,58.34
1,4/28/2017 6:49,4/28/2017 7:32,1,9.4,1,N,181,143,2,34.5,0,0.5,0,0,0.3,35.3
1,11/21/2017 10:03,11/21/2017 10:11,2,1.4,1,N,263,239,1,7.5,0,0.5,1,0,0.3,9.3
1,5/18/2017 18:54,5/18/2017 19:01,1,1.1,1,N,107,137,2,6.5,1,0.5,0,0,0.3,8.3
1,10/4/2017 16:10,10/4/2017 16:19,1,1,1,N,264,264,2,7.5,1,0.5,0,0,0.3,9.3
1,12/16/2017 14:36,12/16/2017 14:48,1,2,1,N,161,239,1,10.5,0,0.5,2.25,0,0.3,13.55
2,3/11/2017 15:15,3/11/2017 15:19,1,0.88,1,N,230,48,1,5.5,0,0.5,0,0,0.3,6.3
2,12/21/2017 15:49,12/21/2017 16:00,6,1.29,1,N,162,140,2,8,0,0.5,0,0,0.3,8.8
2,10/30/2017 12:29,10/30/2017 12:50,5,8.42,1,N,138,164,1,26.5,0,0.5,6.61,5.76,0.3,39.67
2,7/16/2017 15:03,7/16/2017 15:07,1,0.67,1,N,142,142,2,5,0,0.5,0,0,0.3,5.8
2,6/15/2017 11:54,6/15/2017 12:05,2,0.79,1,N,41,166,1,8,0,0.5,0,0,0.3,8.8
1,10/27/2017 9:12,10/27/2017 9:46,1,5.3,1,N,231,164,1,24.5,0,0.5,5.05,0,0.3,30.35
1,4/5/2017 18:16,4/5/2017 18:28,1,0.9,1,N,264,264,1,9,1,0.5,2.15,0,0.3,12.95
2,3/30/2017 15:16,3/30/2017 16:29,3,18.42,2,N,264,264,2,52,0,0.5,0,0,0.3,52.8
1,5/12/2017 15:18,5/12/2017 15:35,1,1.8,1,N,260,82,4,12,0,0.5,0,0,0.3,12.8
2,6/25/2017 20:02,6/25/2017 20:52,2,11.32,1,N,140,85,1,38.5,0.5,0.5,3,0,0.3,42.8
2,2/4/2017 19:21,2/4/2017 19:56,1,15.6,1,N,132,145,2,46,0,0.5,0,0,0.3,46.8
2,2/14/2017 22:11,2/14/2017 22:21,6,2.36,1,N,50,158,2,9.5,0.5,0.5,0,0,0.3,10.8
1,4/21/2017 14:18,4/21/2017 14:41,1,2.7,1,N,161,144,2,15,0,0.5,0,0,0.3,15.8
2,9/17/2017 21:02,9/17/2017 21:34,5,10.44,1,N,138,161,1,33,0.5,0.5,10.02,5.76,0.3,50.08
2,7/19/2017 13:14,7/19/2017 13:28,2,0.55,1,N,249,234,2,9,0,0.5,0,0,0.3,9.8
1,10/5/2017 16:14,10/5/2017 16:28,1,1.4,1,N,162,236,1,10.5,1,0.5,2.45,0,0.3,14.75
2,1/21/2017 1:10,1/21/2017 1:13,5,0.71,1,N,142,239,1,4.5,0.5,0.5,1.16,0,0.3,6.96
2,6/15/2017 16:37,6/15/2017 16:43,5,0.91,1,N,4,114,1,6,1,0.5,1.95,0,0.3,9.75
1,7/17/2017 10:43,7/17/2017 11:00,1,2.7,1,N,230,236,2,13.5,0,0.5,0,0,0.3,14.3
2,4/15/2017 17:40,4/15/2017 17:51,6,2.03,1,N,48,237,2,10,0,0.5,0,0,0.3,10.8
2,3/7/2017 13:58,3/7/2017 14:20,6,8.88,1,N,162,138,1,27.5,0,0.5,6.77,5.54,0.3,40.61
2,11/14/2017 11:50,11/14/2017 11:56,6,0.83,1,N,43,236,1,6,0,0.5,1.36,0,0.3,8.16
2,2/4/2017 23:47,2/4/2017 23:50,6,0.8,1,N,41,41,1,5,0.5,0.5,1.26,0,0.3,7.56
1,5/14/2017 13:30,5/14/2017 13:36,2,1.2,1,N,238,142,1,6,0,0.5,1,0,0.3,7.8
2,11/28/2017 21:35,11/28/2017 21:42,1,0.91,1,N,90,107,1,6,0.5,0.5,0.73,0,0.3,8.03
1,2/18/2017 20:26,2/18/2017 20:42,1,2.8,1,N,113,13,1,13,0.5,0.5,1.43,0,0.3,15.73
2,5/13/2017 2:52,5/13/2017 3:30,6,7.84,1,N,90,177,1,30,0.5,0.5,6.26,0,0.3,37.56
2,11/26/2017 13:07,11/26/2017 13:21,3,2.27,1,N,162,234,1,10.5,0,0.5,1,0,0.3,12.3
1,6/14/2017 19:46,6/14/2017 19:54,1,0.7,1,N,48,163,2,6.5,1,0.5,0,0,0.3,8.3
1,1/12/2017 9:28,1/12/2017 9:34,1,0.9,1,N,68,186,1,6,0,0.5,1.35,0,0.3,8.15
2,8/8/2017 10:32,8/8/2017 10:49,2,3.69,1,N,246,13,2,15,0,0.5,0,0,0.3,15.8
1,11/23/2017 8:35,11/23/2017 8:47,1,1.6,1,N,142,68,1,9,0,0.5,1.95,0,0.3,11.75
2,4/27/2017 22:37,4/27/2017 23:04,2,8.9,1,N,138,100,1,28.5,0.5,0.5,7.11,5.76,0.3,42.67
2,5/10/2017 22:39,5/10/2017 23:04,5,7.71,1,N,138,116,1,25.5,0.5,0.5,6.51,5.76,0.3,39.07
1,12/22/2017 8:19,12/22/2017 8:32,3,2.4,1,N,170,140,1,11.5,0,0.5,2.45,0,0.3,14.75
2,8/14/2017 9:10,8/14/2017 9:16,2,1.15,1,N,237,236,2,6,0,0.5,0,0,0.3,6.8
2,2/3/2017 13:30,2/3/2017 14:10,2,10.68,1,N,164,138,1,36.5,0,0.5,8.57,5.54,0.3,51.41
2,11/28/2017 8:56,11/28/2017 9:10,6,5.09,1,N,162,88,1,16.5,0,0.5,2.5,0,0.3,19.8
1,12/7/2017 21:46,12/7/2017 21:54,1,1.2,1,N,186,234,2,7.5,0.5,0.5,0,0,0.3,8.8
2,8/30/2017 15:19,8/30/2017 15:52,1,9.07,1,N,125,244,1,29,0,0.5,4,0,0.3,33.8
2,6/9/2017 22:47,6/9/2017 23:02,2,2.74,1,N,244,41,1,12.5,0.5,0.5,1.2,0,0.3,15
1,5/23/2017 21:03,5/23/2017 21:07,1,0.9,1,N,236,239,2,5.5,0.5,0.5,0,0,0.3,6.8
2,7/20/2017 20:13,7/20/2017 20:33,2,3.1,1,N,186,140,1,14.5,0.5,0.5,3.16,0,0.3,18.96
2,12/11/2017 5:03,12/11/2017 5:14,1,3.16,1,N,48,224,1,11,0.5,0.5,2.46,0,0.3,14.76
2,9/20/2017 12:07,9/20/2017 12:14,1,0.72,1,N,48,100,1,6,0,0.5,1.36,0,0.3,8.16
1,10/4/2017 10:46,10/4/2017 11:00,1,1.3,1,N,229,164,1,10,0,0.5,2.15,0,0.3,12.95
1,9/21/2017 18:17,9/21/2017 18:25,1,1.6,1,N,263,237,2,8,1,0.5,0,0,0.3,9.8
1,8/22/2017 20:38,8/22/2017 20:42,2,0.4,1,N,90,249,1,4,0.5,0.5,1.05,0,0.3,6.35
2,4/12/2017 20:48,4/12/2017 20:51,2,0.51,1,N,162,141,1,4,0.5,0.5,1.06,0,0.3,8.31
2,4/18/2017 18:36,4/18/2017 18:54,1,1.06,1,N,162,230,1,12,1,0.5,2.76,0,0.3,16.56
2,5/9/2017 20:33,5/9/2017 20:42,1,0.89,1,N,211,148,1,7,0.5,0.5,2.08,0,0.3,10.38
2,1/9/2017 9:10,1/9/2017 9:24,1,2,1,N,233,43,2,11.5,0,0.5,0,0,0.3,12.3
1,3/2/2017 12:19,3/2/2017 12:27,2,1.7,1,N,231,158,2,8,0,0.5,0,0,0.3,8.8
1,5/28/2017 11:32,5/28/2017 11:39,1,1.2,1,N,43,239,1,7,0,0.5,1.55,0,0.3,9.35
2,1/7/2017 19:06,1/7/2017 19:14,1,0.93,1,N,186,68,1,7,0,0.5,1.56,0,0.3,9.36
2,1/28/2017 17:16,1/28/2017 17:33,1,1.29,1,N,107,158,1,11.5,0,0.5,2.46,0,0.3,14.76
1,4/5/2017 21:05,4/5/2017 21:10,1,1,1,N,142,239,1,6,0.5,0.5,1.45,0,0.3,8.75
2,3/16/2017 22:59,3/16/2017 23:05,1,0.76,1,N,161,233,1,6,0.5,0.5,0.85,0,0.3,8.15
1,11/10/2017 14:34,11/10/2017 14:44,1,1.5,1,N,50,68,2,9,0,0.5,0,0,0.3,9.8
2,1/26/2017 20:47,1/26/2017 21:13,1,7.2,1,N,186,41,2,25,0.5,0.5,0,0,0.3,26.3
2,4/14/2017 9:37,4/14/2017 9:52,1,2.59,1,N,141,137,1,12,0,0.5,3.84,0,0.3,16.64
2,8/8/2017 1:15,8/8/2017 1:18,1,0.6,1,N,164,170,2,4.5,0.5,0.5,0,0,0.3,5.8
1,1/22/2017 17:22,1/22/2017 18:17,1,21,2,N,132,261,1,52,0,0.5,10.55,0,0.3,63.35
1,2/11/2017 6:49,2/11/2017 7:12,1,10.3,1,N,164,138,1,30,0,0.5,6.15,0,0.3,36.95
1,1/28/2017 16:48,1/28/2017 17:25,3,5.6,1,N,68,263,2,25.5,0,0.5,0,0,0.3,26.3
2,12/12/2017 14:02,12/12/2017 14:05,2,0.62,1,N,224,137,2,4.5,0,0.5,0,0,0.3,5.3
2,3/29/2017 19:28,3/29/2017 19:36,1,1.72,1,N,161,142,1,8,1,0.5,1.96,0,0.3,11.76
1,6/7/2017 16:34,6/7/2017 16:42,1,1.1,1,N,236,43,2,7.5,1,0.5,0,0,0.3,9.3
2,12/17/2017 18:10,12/17/2017 18:17,1,0.88,1,N,231,13,1,6,0,0.5,1.7,0,0.3,8.5
1,11/7/2017 7:34,11/7/2017 7:43,1,1.8,1,N,262,237,1,8.5,0,0.5,1.7,0,0.3,11
2,1/31/2017 21:12,1/31/2017 21:29,1,2.87,1,N,79,13,1,13.5,0.5,0.5,1.5,0,0.3,16.3
2,12/8/2017 21:21,12/8/2017 21:31,1,1.17,1,N,161,233,2,7,0.5,0.5,0,0,0.3,8.3
1,2/16/2017 20:04,2/16/2017 20:28,2,3.2,1,N,163,79,1,16,0.5,0.5,2.5,0,0.3,19.8
2,11/22/2017 13:32,11/22/2017 13:35,2,0.41,1,N,141,237,2,4,0,0.5,0,0,0.3,4.8
1,11/18/2017 0:10,11/18/2017 0:26,1,2.1,1,N,79,231,1,11.5,0.5,0.5,2.55,0,0.3,15.35
1,9/18/2017 14:52,9/18/2017 15:03,1,1.3,1,N,43,237,4,8.5,0,0.5,0,0,0.3,9.3
2,4/7/2017 7:58,4/7/2017 8:19,1,2.65,1,N,236,163,1,15,0,0.5,3.95,0,0.3,19.75
2,11/5/2017 15:13,11/5/2017 15:19,1,0.98,1,N,170,162,2,6,0,0.5,0,0,0.3,6.8
1,10/26/2017 14:31,10/26/2017 14:42,1,0.6,1,N,137,233,2,8,0,0.5,0,0,0.3,8.8
1,1/6/2017 8:56,1/6/2017 8:58,1,0.4,1,N,264,264,1,3.5,0,0.5,1,0,0.3,5.3
2,4/20/2017 7:34,4/20/2017 7:43,1,1.42,1,N,162,246,1,8,0,0.5,1,0,0.3,9.8
2,12/22/2017 15:10,12/22/2017 15:35,2,2.47,1,N,48,137,1,16,0,0.5,3.36,0,0.3,20.16
1,9/12/2017 15:29,9/12/2017 16:03,1,4.2,1,N,100,262,2,22.5,0,0.5,0,0,0.3,23.3
1,10/31/2017 12:08,10/31/2017 12:24,2,0.8,1,N,236,237,2,10.5,0,0.5,0,0,0.3,11.3
1,7/30/2017 12:57,7/30/2017 13:09,1,1.6,1,N,144,13,1,9.5,0,0.5,2.05,0,0.3,12.35
2,11/19/2017 8:51,11/19/2017 9:06,2,4.17,1,N,230,232,2,15.5,0,0.5,0,0,0.3,16.3
1,4/6/2017 12:32,4/6/2017 12:47,1,1.8,1,N,236,161,2,11,0,0.5,0,0,0.3,11.8
1,7/25/2017 20:51,7/25/2017 20:55,1,0.7,1,N,231,231,1,5,0.5,0.5,1.85,0,0.3,8.15
2,9/15/2017 21:17,9/15/2017 21:46,1,7.68,1,N,141,244,2,25,0.5,0.5,0,0,0.3,26.3
1,6/5/2017 16:39,6/5/2017 16:47,2,0.9,1,N,239,238,1,7,1,0.5,1,0,0.3,9.8
1,2/1/2017 12:18,2/1/2017 12:33,1,2.3,1,N,141,236,1,11.5,0,0.5,2.45,0,0.3,14.75
2,1/28/2017 11:11,1/28/2017 11:16,1,0.71,1,N,90,113,2,5.5,0,0.5,0,0,0.3,6.3
2,6/15/2017 8:51,6/15/2017 9:06,1,1.04,1,N,48,162,1,10,0,0.5,2.16,0,0.3,12.96
2,4/19/2017 22:04,4/19/2017 22:18,1,3.01,1,N,90,142,1,12.5,0.5,0.5,2.76,0,0.3,16.56
1,3/19/2017 11:19,3/19/2017 11:34,1,2.9,1,N,75,141,1,13,0,0.5,2.75,0,0.3,16.55
2,1/31/2017 15:45,1/31/2017 15:45,2,0,2,N,142,142,1,52,0,0.5,17.5,5.54,0.3,75.84
1,10/29/2017 19:34,10/29/2017 19:47,1,1.3,1,N,211,249,1,9.5,0,0.5,2.05,0,0.3,12.35
2,9/25/2017 19:53,9/25/2017 20:39,5,20.28,1,N,48,118,1,57.5,1,0.5,15.32,17.28,0.3,91.9
2,5/14/2017 12:34,5/14/2017 12:59,3,5.36,1,N,43,211,1,20.5,0,0.5,1.5,0,0.3,22.8
2,6/13/2017 11:19,6/13/2017 11:41,1,2.43,1,N,140,239,1,14.5,0,0.5,4.59,0,0.3,19.89
1,3/30/2017 16:27,3/30/2017 16:41,2,3.2,1,N,140,141,1,12.5,1,0.5,2.85,0,0.3,17.15
1,8/22/2017 18:39,8/22/2017 18:51,2,0.9,1,N,43,230,1,8.5,1,0.5,2.05,0,0.3,12.35
2,11/1/2017 19:53,11/1/2017 19:56,2,0.97,1,N,233,137,1,5,1,0.5,1.08,0,0.3,7.88
1,8/15/2017 8:14,8/15/2017 8:25,1,1,1,N,100,161,1,8.5,0,0.5,2.3,0,0.3,11.6
2,11/4/2017 6:30,11/4/2017 6:32,1,0.52,1,N,143,142,1,4,0,0.5,0.96,0,0.3,5.76
2,1/24/2017 10:42,1/24/2017 10:54,1,1.22,1,N,231,144,2,8.5,0,0.5,0,0,0.3,9.3
2,4/26/2017 13:22,4/26/2017 13:39,1,1.46,1,N,164,230,2,11.5,0,0.5,0,0,0.3,12.3
2,10/22/2017 0:01,10/22/2017 0:18,1,1.34,1,N,142,162,2,10.5,0.5,0.5,0,0,0.3,11.8
2,3/17/2017 0:56,3/17/2017 1:00,1,0.79,1,N,170,170,1,5,0.5,0.5,1.26,0,0.3,7.56
1,4/7/2017 12:21,4/7/2017 12:33,1,1.6,1,N,143,230,2,9.5,0,0.5,0,0,0.3,10.3
1,12/24/2017 11:56,12/24/2017 12:22,1,6.2,1,N,88,163,1,23,0,0.5,5.95,0,0.3,29.75
1,2/7/2017 20:40,2/7/2017 20:54,1,2.1,1,N,113,100,2,11,0.5,0.5,0,0,0.3,12.3
1,7/28/2017 8:56,7/28/2017 8:59,1,0.5,1,N,238,238,1,4,0,0.5,0.95,0,0.3,5.75
1,7/20/2017 1:12,7/20/2017 1:20,1,2.2,1,N,163,238,2,9.5,0.5,0.5,0,0,0.3,10.8
2,7/7/2017 18:15,7/7/2017 18:24,1,1.08,1,N,87,148,2,7.5,1,0.5,0,0,0.3,9.3
2,3/9/2017 2:21,3/9/2017 2:33,1,2.32,1,N,246,233,2,11,0.5,0.5,0,0,0.3,12.3
1,9/18/2017 18:24,9/18/2017 18:30,1,0.4,1,N,234,137,1,5.5,1,0.5,1.45,0,0.3,8.75
2,4/16/2017 13:00,4/16/2017 13:08,2,1.29,1,N,143,48,1,7,0,0.5,2.34,0,0.3,10.14
2,6/20/2017 21:26,6/20/2017 21:39,2,2.95,1,N,48,151,1,12,0.5,0.5,1.58,0,0.3,14.88
2,11/25/2017 18:09,11/25/2017 18:15,1,1.17,1,N,236,239,1,6.5,0,0.5,1.46,0,0.3,8.76
2,3/11/2017 12:02,3/11/2017 12:12,1,1.43,1,N,233,163,2,8.5,0,0.5,0,0,0.3,9.3
2,3/11/2017 17:57,3/11/2017 18:02,1,0.97,1,N,262,140,1,6,0,0.5,1.75,0,0.3,8.55
1,9/26/2017 18:41,9/26/2017 18:56,1,2.8,1,N,88,33,1,12,1,0.5,3.45,0,0.3,17.25
2,1/27/2017 13:59,1/27/2017 14:15,1,1.58,1,N,236,229,1,11.5,0,0.5,2.46,0,0.3,14.76
1,12/27/2017 11:29,12/27/2017 11:32,1,0.6,1,N,236,236,2,4.5,0,0.5,0,0,0.3,5.3
1,2/19/2017 6:16,2/19/2017 6:21,1,0.9,1,N,170,230,2,5.5,0,0.5,0,0,0.3,6.3
1,2/16/2017 11:24,2/16/2017 11:38,1,3.3,1,N,13,234,2,12.5,0,0.5,0,0,0.3,13.3
1,9/20/2017 13:46,9/20/2017 14:10,1,3.5,1,N,87,164,1,16.5,0,0.5,4.3,0,0.3,21.6
1,6/16/2017 21:10,6/16/2017 21:22,1,3.1,1,N,164,262,1,11.5,0.5,0.5,2.55,0,0.3,15.35
2,11/11/2017 23:42,11/12/2017 0:01,1,5.13,1,N,170,87,1,18.5,0.5,0.5,3.96,0,0.3,23.76
1,7/8/2017 9:48,7/8/2017 10:04,1,1.7,1,N,79,186,1,11.5,0,0.5,2.45,0,0.3,14.75
2,4/25/2017 15:46,4/25/2017 15:51,1,0.94,1,N,137,79,1,5.5,0,0.5,1,0,0.3,7.3
2,9/5/2017 16:12,9/5/2017 16:20,2,1.17,1,N,234,100,2,7,1,0.5,0,0,0.3,8.8
2,9/10/2017 17:06,9/10/2017 18:25,4,19.7,2,N,132,151,1,52,0,0.5,11.71,5.76,0.3,70.27
1,11/30/2017 7:09,11/30/2017 7:18,1,1.3,1,N,90,48,1,8,0,0.5,1.75,0,0.3,10.55
2,5/20/2017 9:07,5/20/2017 9:20,1,6.34,1,N,229,261,1,19.5,0,0.5,5.08,0,0.3,25.38
2,12/2/2017 11:22,12/2/2017 11:54,2,4.3,1,N,68,41,2,22,0,0.5,0,0,0.3,22.8
2,6/17/2017 9:54,6/17/2017 9:58,2,0.95,1,N,164,162,2,5.5,0,0.5,0,0,0.3,6.3
2,1/22/2017 2:31,1/22/2017 2:35,1,1.26,1,N,246,68,1,6,0.5,0.5,1,0,0.3,8.3
1,1/31/2017 18:21,1/31/2017 18:38,1,1.9,1,N,246,162,1,12,1,0.5,2.75,0,0.3,16.55
2,12/5/2017 9:13,12/5/2017 9:19,4,1.33,1,N,88,209,1,7,0,0.5,1.56,0,0.3,9.36
1,10/9/2017 3:53,10/9/2017 4:17,2,16.5,2,N,229,132,1,52,0,0.5,10,0,0.3,62.8
1,7/3/2017 20:29,7/3/2017 20:34,1,1.4,1,N,263,229,2,7,0.5,0.5,0,0,0.3,8.3
1,11/11/2017 8:25,11/11/2017 8:46,2,2.5,1,N,163,186,2,12,0,0.5,0,0,0.3,12.8
2,3/11/2017 22:48,3/11/2017 22:53,1,0.75,1,N,100,161,2,5.5,0.5,0.5,0,0,0.3,6.8
1,12/29/2017 16:11,12/29/2017 16:19,4,1.1,1,N,234,170,1,7.5,1,0.5,3,0,0.3,12.3
2,10/13/2017 22:45,10/13/2017 23:01,1,3.94,1,N,148,36,1,15,0.5,0.5,1,0,0.3,17.3
2,3/9/2017 18:29,3/9/2017 18:33,1,0.6,1,N,68,246,1,4.5,1,0.5,1.26,0,0.3,7.56
1,5/9/2017 1:04,5/9/2017 1:08,1,1,1,N,161,164,1,5.5,0.5,0.5,2,0,0.3,8.8
1,10/11/2017 10:48,10/11/2017 11:04,1,1.5,1,N,234,164,1,10.5,0,0.5,2.25,0,0.3,13.55
1,6/30/2017 21:37,6/30/2017 21:52,1,3.2,1,N,45,181,1,13.5,0.5,0.5,2.95,0,0.3,17.75
1,11/22/2017 16:24,11/22/2017 16:28,1,0.7,1,N,170,107,1,4.5,1,0.5,1.85,0,0.3,8.15
2,2/10/2017 7:48,2/10/2017 7:55,1,0.91,1,N,40,33,1,6,0,0.5,1.36,0,0.3,8.16
2,4/24/2017 9:59,4/24/2017 10:08,2,1.23,1,N,186,48,1,7.5,0,0.5,1.66,0,0.3,9.96
2,7/18/2017 8:56,7/18/2017 9:36,1,5.38,1,N,246,45,1,26,0,0.5,4,0,0.3,30.8
2,1/26/2017 21:20,1/26/2017 21:29,1,1.1,1,N,107,186,1,7.5,0.5,0.5,1.76,0,0.3,10.56
2,11/28/2017 18:14,11/28/2017 18:25,1,1.67,1,N,100,246,1,9,1,0.5,1.08,0,0.3,11.88
1,4/26/2017 19:53,4/26/2017 20:02,2,2.1,1,N,142,151,1,9,0.5,0.5,2.06,0,0.3,12.36
1,4/12/2017 17:00,4/12/2017 17:10,1,2.2,1,N,236,238,1,9.5,1,0.5,1.7,0,0.3,13
